Numero,Ano,Data,Situacao,Autores,Ementa,Titulo
091,2025,10/03/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar iluminação pública nas Ruas Piauí e José Amatruda, localizadas ao lado da Avenida Geraldo Fudo. Essa medida contribuiria significativamente para a segurança e bem-estar das pessoas que utilizam essas...",Indicação nº 091/2025
090,2025,10/03/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar um serviço de transporte coletivo denominado como ""Circular da Saúde"", apropriado para transporte de pacientes com deficiência física, principalmente os que utilizam cadeiras de rodas para sua...",Indicação nº 090/2025
089,2025,10/03/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar mudanças no Estatuto dos Servidores Municipais de Junqueirópolis, incluindo um benefício especial de jornada de trabalho para servidores com cônjuge, filho ou dependente com deficiência, incluindo...",Indicação nº 089/2025
088,2025,10/03/2025,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de providenciar uma nova placa e um local mais adequado para a honraria feita ao ex-prefeito José Siniciato na vicinal que leva seu nome, visto que a atual está em situação precária e pouco visível, não condizendo...",Indicação nº 088/2025
087,2025,10/03/2025,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de reforma e manutenção do banheiro do pátio do setor de obras da Prefeitura Municipal, que há mais de um ano se encontra em condições inadequadas, garantindo um espaço digno para os funcionários.",Indicação nº 087/2025
086,2025,10/03/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de ceder a casa adquirida pela prefeitura, localizada na Rua Rui Barbosa, nº 371, para a implantação de um espaço destinado ao atendimento de crianças com autismo, considerando que o local é adequado para essas...",Indicação nº 086/2025
085,2025,10/03/2025,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar lixeiras e banheiros no Centro Esportivo “Fernando Berrocozo”, no Alto do Cene, visando proporcionar mais conforto e melhor infraestrutura para os frequentadores do local.",Indicação nº 085/2025
084,2025,10/03/2025,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir banheiros ao lado das novas salas de aula dos Centros Educacionais Infantis Sonho de Criança e Raio de Luz, proporcionando mais conforto e acessibilidade às crianças e profissionais dessas...",Indicação nº 084/2025
083,2025,06/03/2025,Encaminhado,Bruno Herreira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar o uso de um carro de som para informar a população sobre os setores e as datas de execução do Projeto Limpeza Beleza. Essa iniciativa ajudaria a administração a conscientizar os munícipes sobre a...",Indicação nº 083/2025
082,2025,06/03/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de providenciar placas de identificação para os bairros rurais, facilitando a localização e identificação dessas áreas tanto para moradores quanto para visitantes, além de contribuir para a melhoria da...",Indicação nº 082/2025
081,2025,06/03/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar um projeto social/educacional para acolhimento das crianças durante os períodos de recesso/feriados escolares ou pausas no ensino, semelhante ao antigo ""Espaço Amigo"". O objetivo seria...",Indicação nº 081/2025
080,2025,06/03/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar ninhos artificiais (caixotes) nas palmeiras imperiais e demais árvores que são constantemente visitadas por araras. Tal indicação se justifica em razão da necessidade de preservar a saúde das...",Indicação nº 080/2025
079,2025,06/03/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a poda das árvores localizadas ao redor da Escola Municipal Profª Neyde Macedo Brandão Fernandes, visando melhorar a visibilidade, garantir a segurança dos alunos e evitar danos à estrutura da...",Indicação nº 079/2025
078,2025,06/03/2025,Encaminhado,Samir Edson Tino (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de criar um espaço de coworking para pequenos empreendedores e startups, oferecendo infraestrutura como mesas, internet e salas de reunião, além de mentoria para apoiar o crescimento dos negócios e incentivar a...",Indicação nº 078/2025
077,2025,06/03/2025,Encaminhado,Samir Edson Tino (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de transformar algumas ruas do centro em áreas temáticas ou pedestres aos finais de semana, com decoração, música ao vivo e espaços para food trucks. A medida visa atrair mais pessoas para o centro da cidade,...",Indicação nº 077/2025
076,2025,05/03/2025,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar pequenos parques aquáticos gratuitos em todas as unidades dos Centros Educacionais Infantis, proporcionando às crianças atividades recreativas que ajudam a amenizar o calor, promovem o bem-estar e...",Indicação nº 076/2025
075,2025,05/03/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de cobrir as academias ao ar livre do município, proporcionando maior conforto aos usuários ao reduzir a exposição direta ao sol, incentivando a prática de atividades físicas em diferentes horários do dia e...",Indicação nº 075/2025
074,2025,05/03/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar lixeiras nas proximidades da área comercial onde ficam os comerciantes de rua no Bairro Cristo Redentor, visando a manutenção da limpeza e organização do local, bem como a preservação...",Indicação nº 074/2025
073,2025,05/03/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realocar a academia ao ar livre instalada no bairro Duas Barras no ano passado ao redor do campo. A sugestão é que seja transferida para as proximidades da caixa d’água de abastecimento do bairro, visando melhor...",Indicação nº 073/2025
072,2025,05/03/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a manutenção do Centro Comunitário do bairro Cristo Redentor. Essa solicitação já foi feita em anos anteriores, e a população continua reivindicando essa melhoria para que o espaço possa voltar a...",Indicação nº 072/2025
071,2025,05/03/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a manutenção do sistema de lazer localizado na Rua Augusto Escosa Nogueira com a Rua Alfredo Silva Santos, no bairro Jardim Boa Vista. As melhorias incluem a substituição do playground, reforço na...",Indicação nº 071/2025
070,2025,05/03/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar uma farmácia dentro do Pronto Socorro, com a construção de uma repartição específica e a presença de um farmacêutico. Com essa medida, os pacientes já sairiam da consulta com seus medicamentos em...",Indicação nº 070/2025
069,2025,27/02/2025,Encaminhado,Samir Edson Tino (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de desenvolver um aplicativo oficial de Junqueirópolis para facilitar o acesso a serviços públicos, denúncias e eventos locais. O aplicativo ""SP156"", da cidade de São Paulo, é um exemplo a ser seguido, pois permite...",Indicação nº 069/2025
068,2025,27/02/2025,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar uma lombofaixa na Avenida Bandeirantes, defronte ao prédio da fisioterapia, na pista que vai do bairro em direção ao centro. Atualmente, a via é movimentada, e a ausência de uma lombofaixa nesse...",Indicação nº 068/2025
067,2025,25/02/2025,Encaminhado,"Samir Edson Tino (Autor), Renato Vieira de Brito (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de adquirir um caminhão de trabalho equipado com ferramentas como betoneira, furadeira, serra elétrica, compressor de ar, entre outras, para realizar serviços e obras na cidade. A aquisição desse equipamento...",Indicação nº 067/2025
066,2025,25/02/2025,Encaminhado,"Bruno Herreira (Autor), Samir Edson Tino (Autor), Elizeu Adriano (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a compra ou locação de um imóvel urbano próximo ao Hospital Regional de Oncologia - Hospital de Esperança, na cidade de Presidente Prudente para funcionar como casa de apoio, uma vez que diariamente...",Indicação nº 066/2025
065,2025,25/02/2025,Encaminhado,Bruno Herreira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar a concessão de diárias (valor fixo) aos servidores públicos municipais motoristas, quando do seu deslocamento da sede do município, desde que devidamente autorizado pelo gestor responsável, para suprir...",Indicação nº 065/2025
064,2025,25/02/2025,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar inscrições, por meio do Ministério da Saúde, para a participação do município no Programa Mais Médicos do Governo Federal, visando à contratação de profissionais para reforçar o atendimento na rede...",Indicação nº 064/2025
063,2025,25/02/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de retornar com as aulas de passinho que ocorriam no ano passado. O retorno das atividades contribuiria para o engajamento dos participantes, além de fortalecer a expressão artística no município.",Indicação nº 063/2025
062,2025,24/02/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de verificar a situação contratual da empresa responsável pela obra no local conhecido como ""Buracão"" e avalie a possibilidade de contato para que os serviços sejam finalizados, caso ainda estejam pendentes....",Indicação nº 062/2025
061,2025,24/02/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar uma área de lazer com aparelhos de ginástica e brinquedos para as crianças nas proximidades ou até mesmo dentro do Estádio Municipal Raphael Capelli. Vale destacar que anteriormente havia uma...",Indicação nº 061/2025
060,2025,24/02/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de incluir na Lei Orçamentária Anual (LOA) um montante de dotação orçamentária visando atender programas de reconstrução e pequenas reformas de residências de famílias carentes, nos moldes de como foi instituído...",Indicação nº 060/2025
059,2025,24/02/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar um estacionamento para deficientes na Avenida Belo Horizonte, na altura do número 883, devido à proximidade de uma clínica de fisioterapia e pilates. Essa medida irá facilitar o acesso e proporcionar...",Indicação nº 059/2025
058,2025,24/02/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de aquisição de novos brinquedos para os Centros Educacionais Infantis (CEIs) do município. A renovação e ampliação dos brinquedos são essenciais para garantir um ambiente mais lúdico, seguro e estimulante para as...",Indicação nº 058/2025
057,2025,24/02/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de iniciar aulas de skate no município, considerando o aumento da adesão ao esporte e os benefícios da interação social proporcionada por essa prática. A oferta de aulas pode incentivar a prática esportiva de forma...",Indicação nº 057/2025
056,2025,18/02/2025,Encaminhado,"Reinaldo Codognato (Autor), Bruno Herreira (Autor), Edvaldo Aparecido Carvalho (Autor), Elizeu Adriano (Autor), Renato Vieira de Brito (Autor), Samir Edson Tino (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de criação de uma equipe braçal para auxiliar a equipe responsável pela manutenção das estradas rurais. A formação de uma equipe adicional pode aumentar a eficiência dos trabalhos, garantindo que as estradas...",Indicação nº 056/2025
055,2025,18/02/2025,Encaminhado,"Bruno Herreira (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar manutenção no piso da Praça Central Álvaro de Oliveira Junqueira. Atualmente, há buracos e pedras soltas que aumentam o risco de quedas, especialmente para idosos e demais pedestres que frequentam o...",Indicação nº 055/2025
054,2025,18/02/2025,Encaminhado,"Reinaldo Codognato (Autor), Bruno Herreira (Autor), Edvaldo Aparecido Carvalho (Autor), Elizeu Adriano (Autor), Renato Vieira de Brito (Autor), Samir Edson Tino (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de promover ações de conscientização sobre o uso das bicicletas elétricas no município. O aumento da utilização desse meio de transporte tem gerado preocupações, especialmente quanto à segurança no trânsito,...",Indicação nº 054/2025
053,2025,18/02/2025,Encaminhado,"Reinaldo Codognato (Autor), Bruno Herreira (Autor), Edvaldo Aparecido Carvalho (Autor), Elizeu Adriano (Autor), Renato Vieira de Brito (Autor), Samir Edson Tino (Autor)","Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de destinar recursos anuais para a substituição preventiva dos encanamentos da rede de água do município. Grande parte da infraestrutura atual é antiga e necessita de renovação para evitar problemas futuros, como...",Indicação nº 053/2025
052,2025,18/02/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a devida reforma dos vestiários do Estádio Municipal Raphael Capelli, como a troca dos pisos que estão caindo e a instalação de novos chuveiros e sanitários mais adequados. Tal indicação se justifica...",Indicação nº 052/2025
051,2025,18/02/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a manutenção do telhado e paredes da Biblioteca Municipal em razão das infiltrações decorrentes dos períodos de chuva, bem como proceder uma reforma geral. As infiltrações de água representam um...",Indicação nº 051/2024
050,2025,17/02/2025,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar uma placa de carga e descarga nas proximidades da empresa localizada na Rua São Salvador, n° 882A. A solicitação se faz necessária devido à grande demanda de carregamento de mercadorias no local,...",Indicação nº 050/2025
049,2025,17/02/2025,Encaminhado,"Samir Edson Tino (Autor), Bruno Herreira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de reformar o espaço localizado no recinto da Aceruva, onde anteriormente eram realizadas provas de laço, para que a modalidade possa ser retomada. O local já possui estrutura básica, tornando a reforma de baixo...",Indicação nº 049/2025
048,2025,17/02/2025,Encaminhado,"Samir Edson Tino (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir, alugar ou adquirir um prédio para instalação da Creche Municipal do Idoso, visando atender principalmente às famílias de nosso município que não têm onde deixar o idoso durante o período de...",Indicação nº 048/2025
047,2025,17/02/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar um portão com tela na entrada principal do Centro Educacional Infantil Raio de Luz.",Indicação nº 047/2025
046,2025,17/02/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de fornecer alimentação aos pacientes que se deslocam para exames ou retornos médicos por meio da ambulância municipal. Muitas dessas pessoas passam longas horas em viagem para atendimento em outras cidades, sem...",Indicação nº 046/2025
045,2025,17/02/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de adquirir testes de COVID-19 para a rede municipal de saúde. Os casos da doença têm aumentado novamente, e muitas pessoas apresentam sintomas, mas não conseguem confirmar o diagnóstico devido à falta de testes...",Indicação nº 045/2025
044,2025,12/02/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar um time de base de futebol em Junqueirópolis, envolvendo treinamentos e toda a infraestrutura necessária. A criação de um time de base contribuiria significativamente para o desenvolvimento de...",Indicação nº 044/2025
043,2025,12/02/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de criar um programa em parceria com as Diretorias Municipais de Assistência e Desenvolvimento Social e Indústria e Comércio, com o intuito de intensificar o trabalho já realizado pela Associação Comercial e...",Indicação nº 043/2025
042,2025,12/02/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar um banheiro e bebedouros de água na praça do Bairro Cristo Redentor, considerando que os frequentadores precisam atravessar a movimentada Avenida Geraldo Fudo para acessar o posto de combustível...",Indicação nº 042/2025
041,2025,12/02/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de dar continuidade nas obras de recuperação do asfalto nos locais onde houve o corte para a construção de lombadas, mas que ainda não foram finalizadas, como na esquina da Granol com a Rua Liogi Iwaki e em...",Indicação nº 041/2025
040,2025,12/02/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de incluir estacionamentos exclusivos para motos no centro da cidade, destinados a paradas rápidas de 3 a 4 minutos. Essa medida facilitaria o acesso dos motociclistas a comércios e serviços, garantindo mais...",Indicação nº 040/2025
039,2025,12/02/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de denominar o recinto da Aceruva com o nome do saudoso senhor Hélio Aparecido Mendes Furini, em homenagem ao seu legado e contribuição para o município. Seu nome representa dedicação e história em nossa cidade,...",Indicação nº 039/2025
038,2025,10/02/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de adotar medidas eficazes para conter o volume de água da chuva que desce da linha do trem em direção à Avenida Junqueira. No cruzamento com a Rua das Perdizes e a Rua São Salvador, no Bairro Jardim dos...",Indicação nº 038/2025
037,2025,10/02/2025,Encaminhado,"Bruno Herreira (Autor), Samir Edson Tino (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar uma lombo faixa em frente à Escola Municipal Professora Neyde Macedo Brandão Fernandes. A medida traria mais segurança para os alunos, pais e funcionários que transitam diariamente pelo local,...",Indicação nº 037/2025
036,2025,10/02/2025,Encaminhado,"Reinaldo Codognato (Autor), Bruno Herreira (Autor), Edvaldo Aparecido Carvalho (Autor), Elizeu Adriano (Autor), Renato Vieira de Brito (Autor), Samir Edson Tino (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de revitalizar a Praça Centenário, com atenção especial à qualidade do solo, garantindo um espaço mais seguro e adequado para o uso da comunidade. Além disso, propomos a instalação de câmeras de monitoramento e...",Indicação nº 036/2025
035,2025,10/02/2025,Encaminhado,"Reinaldo Codognato (Autor), Bruno Herreira (Autor), Edvaldo Aparecido Carvalho (Autor), Elizeu Adriano (Autor), Renato Vieira de Brito (Autor), Samir Edson Tino (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de estabelecer que as novas pinturas de prédios públicos sigam as cores predominantes da bandeira municipal, conforme dispõe o Art. 2º da Lei Municipal nº 2.915, de 02 de setembro de 2014. Essa medida...",Indicação nº 035/2025
034,2025,10/02/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de adotar medidas para solucionar o problema do forte odor de esgoto que tem retornado para as casas próximas ao cruzamento da Avenida Marconi com a Rua Ipiranga, no Bairro Alto do Cene. Os moradores da região têm...",Indicação nº 034/2025
033,2025,10/02/2025,Encaminhado,"Edvaldo Aparecido Carvalho (Autor), Bruno Herreira (Autor), Elizeu Adriano (Autor), Reinaldo Codognato (Autor), Renato Vieira de Brito (Autor), Samir Edson Tino (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de adotar frentes de trabalho para atuar na resolução dos problemas mais recorrentes e urgentes do município, com atenção especial ao combate à dengue. Para garantir mais agilidade e eficiência na execução...",Indicação nº 033/2025
032,2025,05/02/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir uma cobertura no Centro Educacional Infantil Nosso Teto, no trecho que liga o pátio às novas salas recentemente construídas. Essa melhoria proporcionaria mais conforto e segurança para os alunos,...",Indicação nº 032/2025
031,2025,05/02/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar uma Central de Monitoramento para acompanhar em tempo real as imagens das câmeras instaladas em praças e nos principais pontos públicos da cidade. Além disso, propomos a ampliação do sistema de...",Indicação nº 031/2025
030,2025,05/02/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de providenciar carteirinhas funcionais para os servidores públicos municipais. Esse documento facilitaria a identificação dos servidores, permitindo que aqueles que têm direito à meia-entrada em eventos e...",Indicação nº 030/2025
029,2025,05/02/2025,Encaminhado,Samir Edson Tino (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar uma lombada na Avenida Rio Branco, no cruzamento com a Rua das Américas. Trata-se de um trecho de grande fluxo de veículos, onde a medida ajudaria a reduzir a velocidade e aumentar a segurança de...",Indicação nº 029/2025
028,2025,05/02/2025,Encaminhado,Samir Edson Tino (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar uma faixa elevada em frente à Escola Estadual Prof. Geraldo Pecorari, na Rua Duque de Caxias, assim como foi feito em frente à Escola Estadual Prof. Idene Rodrigues dos Santos. Essa medida...",Indicação nº 028/2025
027,2025,05/02/2025,Encaminhado,"Samir Edson Tino (Autor), Bruno Herreira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de oferecer apoio e incentivos ao Grupo Vainamarra, formado por ciclistas de Junqueirópolis que, além da prática esportiva diária, realizam eventos solidários para arrecadação de alimentos e recursos destinados...",Indicação nº 027/2025
026,2025,05/02/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de criar um espaço dedicado ao desenvolvimento cultural da nossa comunidade, descentralizando os eventos que atualmente ocorrem no Centro de Formação Educacional (CEFE) e levando atividades para os bairros....",Indicação nº 026/2025
025,2025,05/02/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir banheiros no Complexo Esportivo Joaquina Porto Clemente, atendendo à necessidade do público que utiliza as instalações, como a academia ao ar livre, a quadra de vôlei de areia, o campo e os torcedores...",Indicação nº 025/2025
