Numero,Ano,Data,Situacao,Autores,Ementa,Titulo
151,2024,11/06/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de impermeabilização das estradas rurais do nosso município. A utilização de asfalto ecológico, que impermeabiliza as vias, garante estradas sem barro e poeira, reduzindo significativamente a necessidade de...",Indicação nº 151/2024
150,2024,11/06/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar wifi no complexo esportivo e no centro comunitário do Bairro Alto do Cene, além de outras melhorias necessárias para esses espaços. Tal medida se justifica pelo fato de que o acesso à internet é uma...",Indicação nº 150/2024
149,2024,05/06/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de aumentar a quantidade de postes de iluminação na área de lazer do Bairro Pioneiros. Atualmente, o local encontra-se com pouca iluminação, o que gera diversos problemas e preocupações para os moradores e...",Indicação nº 149/2024
148,2024,05/06/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar um corrimão no Ginásio de Esportes Cícero Gomes. A colocação deste corrimão próximo à academia de judô beneficiaria as crianças que frequentam o local, enquanto a sua instalação nas proximidades da área...",Indicação nº 148/2024
147,2024,05/06/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar a equoterapia em nosso município. Essa prática, que envolve terapia assistida com cavalos, tem sido amplamente estudada e reconhecida por seus benefícios no desenvolvimento de crianças...",Indicação nº 147/2024
146,2024,05/06/2024,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Elio Furini Neto (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de solicitar ao Poder Estadual a denominação do trevo do Salgado Filho em homenagem ao saudoso Eugenio Zimiani. A família Zimiani residiu por muitos anos nas proximidades do trevo e mantém propriedades na região...",Indicação nº 146/2024
145,2024,21/05/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de incluir no calendário municipal um torneio de futebol com a participação de times de renome nacional nas categorias de base. Essa iniciativa trará inúmeros benefícios para nossa comunidade. Além de promover o...",Indicação nº 145/2024
144,2024,21/05/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de providenciar cortinas ou insulfilm para a van que transporta os cadeirantes. Tal medida visa proteger os pacientes, uma vez que a exposição ao sol dentro do veículo tem sido intensa e desconfortável. A...",Indicação nº 144/2024
143,2024,21/05/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 34/2023, de autoria do Vereador Anderson Marcos Viana, que estude junto ao setor competente da administração, as possibilidades de ceder alimentação aos pacientes que vão à Presidente Prudente em suas consultas médicas. Tal indicação se justifica em razão de...",Indicação nº 143/2024
142,2024,16/05/2024,Encaminhado,"Anderson Marcos Viana (Autor), Elio Furini Neto (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de considerar as seguintes ações para a Educação Especial: priorizar a preparação prévia dos professores; manter um número reduzido de alunos por turma; estruturar um serviço sistemático de apoio especializado...",Indicação nº 142/2024
141,2024,16/05/2024,Encaminhado,"Valdir Aparecido de Oliveira (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir uma canaleta para o escoamento da água pluvial no cruzamento da Alameda Vista do Sol com a Alameda Tailândia. Esta iniciativa se justifica pela necessidade de prevenir possíveis problemas causados...",Indicação nº 141/2024
140,2024,15/05/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementação de uma horta comunitária no Viveiro Municipal. Este projeto traria inúmeros benefícios para os moradores da comunidade, além de poder ser estendido a diversas entidades da zona urbana, como Centros...",Indicação nº 140/2024
139,2024,15/05/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 180/2023, de autoria do Vereador Reinaldo Codognato, que estude junto ao setor competente da administração, as possibilidades de lançar um programa denominado Colmeia Empreendedora, inspirado na ""Colmeia"" como exemplo de inovação e empreendedorismo social para...",Indicação nº 139/2024
138,2024,14/05/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 078/2023, de autoria dos Vereadores Teresinha de Lourdes Freitas Regodanso, Anderson Marcos Viana, Elio Furini Neto e Paulo Sergio Cordeiro, que estude junto ao setor competente da administração, as possibilidades de realizar as seguintes benfeitorias no...",Indicação nº 138/2024
137,2024,09/05/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realização de uma limpeza completa no Estádio Raphael Capelli, com o objetivo de remover copos e outros objetos que possam se tornar potenciais criadouros do mosquito da dengue. O Estádio Raphael Capelli, como...",Indicação nº 137/2024
136,2024,09/05/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar, através dos profissionais de saúde durante as visitas domiciliares, a prática de informar à população sobre a oportunidade de contribuir com água, alimentos básicos, itens de higiene pessoal e...",Indicação nº 136/2024
135,2024,09/05/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de oferecer cursos de Língua Brasileira de Sinais (LIBRAS) para os profissionais que atuam nas Estratégias de Saúde da Família (ESFs). Essa medida se justifica pela importância da inclusão e acessibilidade na...",Indicação nº 135/2024
134,2024,07/05/2024,Encaminhado,"Rui Domingos da Silva (Autor), Anderson Marcos Viana (Autor), Elio Furini Neto (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, reforçando as indicações n° 113/2022 e 240/2023, as possibilidades de realizar a manutenção da quadra do Ginásio Cícero Gomes, como a manutenção do piso, da iluminação, a troca das redes laterais e a retirada das grades que ficam...",Indicação nº 134/2024
133,2024,07/05/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de conceder aos professores e funcionários dos Centros Educacionais Infantis (CEIs) e escolas municipais um período de 15 dias de férias em julho. Este período coincidiria com as férias dos alunos, que...",Indicação nº 133/2024
132,2024,07/05/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de introduzir nas séries iniciais um ensino mais dinâmico e contextualizado, através da incorporação de recursos audiovisuais. Há anos, os educadores aguardam a realização dessa medida, que inclui a...",Indicação nº 132/2024
131,2024,07/05/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de reformulação do Plano de Carreira do Magistério Público Municipal. Esta iniciativa visa a realização de alterações e adequações necessárias, com o intuito primordial de manter a valorização dos profissionais do...",Indicação nº 131/2024
130,2024,06/05/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 126/2023, que estude junto ao setor competente da administração, as possibilidades de implementar um acesso com sua devida acessibilidade no Centro Comunitário e no Cento de Esporte e Lazer do Bairro Jardim Alvorada. A implementação de um acesso com...",Indicação nº 130/2024
129,2024,06/05/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Rui Domingos da Silva (Autor), Teresinha de Lourdes Freitas Regodanso (Autor), Valdir Aparecido de Oliveira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 092/2023, que estude junto ao setor competente da administração, as possibilidades de adequar a iluminação das mesas das áreas verdes dos bairros Aliança, Campo Belo, Carmesim II e demais áreas que forrem necessárias. A iluminação adequada das mesas nas...",Indicação nº 129/2024
128,2024,02/05/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 171/2023, de autoria do Vereador Reinaldo Codognato, que estude junto ao setor competente da administração, as possibilidades de criar cursos na área automotiva, com foco especial em manutenção elétrica e mecânica para veículos leves. Esta iniciativa poderia...",Indicação nº 128/2024
127,2024,02/05/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 160/2023, de autoria do Vereador Reinaldo Codognato, que estude junto ao setor competente da administração, as possibilidades de introduzir medidas de controle de velocidade, como por exemplo, redutores de velocidade, além de melhorias na sinalização da Rua do...",Indicação nº 127/2024
